16	2	3	3	3	1	3	0	2019	1	0	0	0	0	3	3	3	1	1	3	0	0	1	0	0	0	0	3	3	3	1	4	1	0	0	0	1	0	0	2	2	2	3	1	3	4
17	2	2	4	3	1	2	1	2019	0	0	0	1	0	3	2	3	1	1	3	0	0	1	0	0	0	0	3	3	3	1	4	1	0	1	0	0	0	0	3	2	2	3	1	3	4
18	2	3	2	3	1	3	0	2018	1	1	0	0	0	4	3	4	1	1	4	0	0	1	0	0	0	0	4	4	4	1	4	1	0	1	0	1	0	0	4	2	3	3	1	3	4
19	2	2	1	4	1	2	1	2020	1	1	0	0	0	3	2	2	1	1	3	1	0	0	0	0	0	0	2	2	2	1	2	1	0	1	0	0	0	0	2	1	1	2	1	3	2
20	2	3	4	4	1	3	0	2021	0	0	0	1	0	3	2	2	1	1	3	0	0	0	0	0	1	0	2	2	2	1	3	1	0	1	0	0	0	0	2	1	1	3	1	3	2
21	2	2	2	3	1	2	0	2022	1	0	0	0	0	3	2	2	1	1	3	0	1	0	0	0	0	0	2	2	2	1	3	1	0	0	1	0	0	0	2	1	2	3	1	3	3
22	1	1	3	4	1	1	0	2022	0	0	0	0	1	3	1	1	1	0	2	0	0	0	0	0	1	0	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	2
23	1	3	3	3	1	3	0	2020	0	0	0	1	0	2	2	2	1	0	3	0	1	0	0	0	0	0	2	2	2	1	2	1	0	0	0	1	0	0	2	1	1	2	1	3	2
24	1	4	4	3	3	2	0	2021	0	0	0	1	0	3	2	3	1	0	3	0	0	0	0	1	0	0	3	3	2	1	2	1	0	1	0	0	0	0	2	2	2	3	1	3	3
25	2	4	3	2	2	2	1	2018	0	1	0	0	0	3	2	3	1	1	4	0	0	1	0	0	0	0	3	3	3	1	4	1	0	1	0	0	0	0	3	3	3	3	1	3	4
26	2	4	3	2	3	2	1	2020	0	1	0	0	0	2	2	3	1	0	3	1	0	0	0	0	0	0	2	2	2	1	2	1	1	0	0	0	0	0	3	2	2	3	1	3	3
27	2	4	3	2	3	2	0	2021	0	1	0	0	0	4	3	4	1	1	4	0	0	1	0	0	0	0	3	4	4	1	4	1	0	1	0	0	0	0	4	3	3	3	1	3	4
28	1	3	2	3	1	3	0	2020	0	0	1	0	0	4	2	2	1	0	2	0	0	0	0	0	1	0	2	2	2	1	2	0	0	1	0	0	0	0	2	1	1	1	1	1	2
29	1	1	3	4	1	1	0	2022	0	0	0	1	0	3	2	3	1	1	3	0	0	0	0	0	1	0	3	3	2	1	2	1	1	0	0	0	0	0	3	1	2	2	1	2	3
30	1	2	3	4	1	3	0	2021	1	1	0	0	0	4	2	4	1	1	4	0	0	0	1	0	0	0	3	3	2	0	4	1	0	1	0	0	0	0	3	1	2	3	3	3	3
31	1	4	1	1	2	2	1	2017	1	1	0	0	0	4	3	4	1	1	4	0	0	0	1	0	0	0	4	4	4	1	4	1	1	0	0	0	0	0	4	4	4	3	1	3	4
32	2	4	2	1	2	4	1	2018	0	1	1	0	0	2	1	2	1	0	2	0	0	0	0	0	1	0	2	2	2	1	2	1	0	1	0	0	0	0	2	1	1	2	1	2	2
33	1	1	4	4	1	1	0	2022	0	0	0	0	1	2	2	2	1	0	2	0	0	0	0	0	1	0	2	2	2	1	2	0	0	0	0	0	1	0	2	1	1	1	1	1	2
34	1	4	3	2	3	2	0	2019	0	1	1	0	0	4	3	4	1	1	4	1	0	0	0	0	0	0	4	3	2	1	4	1	1	1	0	0	0	0	3	2	2	3	1	3	4
35	1	3	2	3	1	3	1	2022	1	0	0	0	0	2	2	2	1	0	2	0	0	0	0	0	1	0	2	2	2	1	3	1	0	0	1	1	0	0	2	1	2	2	1	2	3
36	1	1	4	4	1	2	1	2021	0	0	0	0	1	3	2	2	0	0	1	0	1	0	0	0	0	0	2	2	2	1	2	0	0	0	0	0	0	1	1	1	1	1	1	1	2
37	1	4	1	1	1	2	0	2022	0	1	1	0	0	4	3	4	1	1	4	0	0	0	0	1	0	0	4	4	4	1	4	1	1	1	0	0	0	0	4	4	4	3	1	3	4
38	1	4	3	2	3	2	0	2018	1	1	0	0	0	3	2	2	1	0	3	0	0	0	0	0	1	0	2	2	2	1	2	1	0	1	0	0	0	0	2	1	1	2	1	3	3
39	1	4	2	2	3	2	0	2021	0	1	1	0	0	2	1	3	1	1	3	1	0	0	0	0	0	0	3	3	3	1	3	1	1	1	0	0	0	0	3	2	2	3	1	3	4
40	2	4	1	2	3	4	1	2020	1	1	0	0	0	3	2	4	1	1	4	0	0	1	0	0	0	0	4	4	4	1	4	1	1	1	0	0	0	0	4	4	4	3	1	3	4
41	2	1	4	4	1	1	0	2021	0	0	0	1	0	2	1	1	1	0	1	0	0	0	0	0	1	0	2	2	2	1	2	0	0	0	0	0	1	0	1	1	1	1	1	1	1
42	2	3	3	4	1	2	0	2022	1	0	0	0	0	3	2	2	1	1	3	0	0	0	1	0	0	0	3	3	2	1	3	1	1	0	0	0	0	0	3	2	2	3	1	3	3
43	1	3	3	3	1	2	0	2021	1	1	0	0	0	3	2	2	1	1	3	0	0	0	0	0	1	0	3	3	2	1	2	1	0	0	0	1	0	0	3	1	2	2	1	3	3
44	1	3	3	4	1	2	0	2020	1	0	0	0	0	2	2	2	1	0	2	0	0	0	0	0	1	0	2	2	2	1	2	0	0	0	0	1	0	0	2	1	1	1	1	1	2
45	1	4	1	2	3	2	0	2021	1	1	0	0	0	2	2	3	1	1	3	0	0	0	0	0	1	0	3	3	2	1	3	1	0	0	0	1	0	0	2	1	2	3	1	3	3
46	1	1	2	4	1	1	0	2022	0	0	0	1	0	2	2	2	1	0	2	0	0	0	0	0	1	0	2	2	2	1	2	0	0	0	0	0	1	0	2	1	1	1	1	1	2
47	1	2	3	4	1	2	0	2019	1	1	0	0	0	2	2	2	1	1	3	0	0	0	0	0	1	0	3	3	2	1	3	1	0	1	1	0	0	0	2	1	2	2	1	2	3
48	2	4	2	2	2	2	1	2020	1	1	1	0	0	4	3	4	1	1	4	0	0	0	1	0	0	0	3	3	4	1	4	1	1	1	0	0	0	0	4	3	3	3	1	3	4
49	2	4	2	2	3	3	1	2021	0	1	1	0	0	3	2	3	1	1	3	0	1	0	0	0	0	0	3	2	2	1	3	1	1	1	0	0	0	0	2	1	1	2	1	3	3
50	2	4	3	3	2	2	0	2022	1	1	0	0	0	3	2	4	1	1	4	0	0	0	0	1	0	0	4	4	4	1	4	1	1	1	0	0	0	0	4	4	4	3	1	3	4
51	2	3	3	3	1	2	1	2019	1	1	0	0	0	3	2	3	1	1	3	1	0	0	0	0	0	0	3	3	3	1	3	1	1	0	0	0	0	0	2	1	2	3	1	3	3
52	2	4	2	2	3	3	0	2021	0	1	1	0	0	3	2	3	1	1	3	0	0	0	0	0	1	0	3	3	3	0	1	1	0	1	0	0	0	0	3	1	2	3	3	3	4
53	2	3	3	3	1	2	0	2018	1	1	1	0	0	3	2	2	1	1	2	0	0	0	0	0	1	0	2	2	2	1	2	1	1	0	0	0	0	0	3	1	1	3	1	3	3
54	1	1	2	4	1	1	0	2021	0	0	0	1	0	2	2	2	1	0	2	0	0	0	0	0	1	0	2	2	2	1	1	0	0	0	0	0	1	0	2	1	1	1	1	1	2
55	1	2	2	4	1	2	0	2021	0	1	1	0	0	3	2	3	1	1	3	1	0	0	0	0	0	0	3	3	2	1	3	1	0	0	1	1	0	0	2	1	1	2	1	3	3
56	1	1	3	4	1	1	0	2022	0	0	0	0	1	3	2	2	0	0	1	0	0	0	0	0	1	0	2	2	1	1	1	0	0	0	0	0	0	1	2	1	1	1	1	1	1
57	2	3	3	2	1	4	0	2021	0	1	1	0	0	3	3	3	1	1	4	1	0	0	0	0	0	0	3	3	2	0	1	1	1	1	0	0	0	0	3	2	2	3	3	3	4
58	1	4	1	1	2	2	0	2017	1	1	1	0	0	4	3	4	1	1	4	0	0	0	0	1	0	0	4	4	4	1	4	1	0	1	0	1	0	0	4	4	4	3	1	3	4
59	2	3	3	3	1	2	0	2020	0	1	1	0	0	2	2	2	1	0	3	0	1	0	0	0	0	0	3	2	2	1	3	1	0	0	0	1	0	0	2	1	1	2	1	3	3
60	1	4	1	1	4	2	0	2020	1	1	0	0	0	4	3	4	1	1	4	0	0	0	1	0	0	0	4	4	4	1	4	1	1	1	0	0	0	0	4	4	4	3	1	3	4
61	1	1	3	4	1	2	1	2021	0	0	0	1	0	1	2	1	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1
62	2	2	3	3	1	2	1	2019	1	1	0	0	0	2	2	2	1	0	1	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	2
63	1	2	2	3	1	2	1	2021	1	0	0	0	0	1	2	2	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	2
64	2	2	4	3	1	1	1	2019	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1
65	2	4	1	2	3	3	1	2017	0	1	1	0	0	2	2	2	1	1	2	0	0	0	0	0	1	0	3	3	2	1	3	1	1	0	0	0	0	0	3	1	2	2	1	1	2
66	1	4	2	2	4	2	1	2020	1	1	0	0	0	3	3	4	1	1	4	0	0	0	1	0	0	0	4	4	4	1	4	1	0	1	0	1	0	0	4	4	4	3	1	3	4
67	1	1	3	3	1	2	0	2020	0	1	1	0	0	2	1	3	1	1	3	1	0	0	0	0	0	0	3	3	2	1	3	1	1	0	0	0	0	0	2	1	2	3	1	3	3
68	1	2	3	2	1	3	0	2019	0	0	0	0	1	2	1	1	0	0	1	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	1	1	1	1	1	3	1	2
69	2	2	2	3	1	3	1	2018	0	0	0	1	0	2	1	1	0	0	1	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	1	1	1	1	1	3	1	2
70	1	3	3	4	1	1	1	2020	0	1	1	0	0	3	2	2	1	1	3	0	0	0	1	0	0	0	2	3	2	0	1	1	1	0	0	0	1	0	2	1	1	2	3	2	3
71	2	2	2	2	1	2	1	2021	1	0	1	0	0	2	2	3	1	1	3	0	0	0	0	1	0	0	3	3	3	1	4	1	1	0	0	0	0	0	3	2	3	3	1	3	3
72	2	2	2	4	1	1	0	2021	0	0	0	1	0	2	2	3	1	0	3	0	1	0	0	0	0	0	2	2	2	1	3	1	0	0	1	0	0	0	2	1	2	2	1	3	3
73	2	4	3	3	3	2	1	2019	1	1	0	0	0	2	2	2	1	0	3	0	1	0	0	0	0	0	3	2	2	1	2	1	0	0	0	1	0	0	2	1	1	2	1	3	3
74	1	3	2	3	1	4	1	2020	0	1	1	0	0	2	2	3	1	1	3	0	0	0	1	0	0	0	3	3	2	1	3	1	1	0	0	0	0	0	2	1	2	3	1	3	3
75	1	3	3	2	1	2	1	2021	0	1	1	0	0	2	2	3	1	1	3	1	0	0	0	0	0	0	3	2	2	1	4	1	0	0	0	1	0	0	2	1	2	3	1	3	3
76	2	2	2	2	1	2	0	2020	0	1	1	0	0	2	2	2	1	1	3	0	0	0	1	0	0	0	2	2	2	1	2	1	0	0	0	1	0	0	2	1	1	2	1	1	3
77	1	2	2	4	1	2	1	2021	0	1	1	0	0	2	2	3	1	0	3	1	0	0	0	0	0	0	2	2	2	1	4	1	0	1	0	0	0	0	2	1	2	3	1	3	3
78	1	4	2	2	2	2	1	2022	0	1	1	0	0	3	2	4	1	1	4	0	0	0	0	1	0	0	4	3	3	1	4	1	0	1	0	0	0	0	3	1	2	3	1	3	3
79	1	4	3	3	3	2	1	2021	0	1	1	0	0	3	2	4	1	0	4	0	0	0	1	0	0	0	3	3	2	1	4	1	0	0	0	1	0	0	3	2	2	3	1	3	3
80	1	2	3	3	1	2	1	2019	0	1	1	0	0	3	2	2	1	1	2	0	0	0	0	0	0	1	1	1	1	1	2	0	0	0	0	0	0	1	1	1	1	1	1	1	2
81	2	3	3	3	1	3	0	2020	0	0	0	1	0	3	2	4	1	0	4	1	0	0	0	0	1	0	3	3	2	1	4	1	0	0	1	0	0	0	3	1	2	3	1	3	3
82	2	3	3	3	1	2	1	2019	0	1	1	0	0	3	2	3	1	0	3	0	1	0	1	0	0	0	2	3	2	1	4	1	0	0	1	0	0	0	2	1	1	3	2	2	2
83	1	3	2	3	2	2	1	2020	0	1	1	0	0	3	2	2	1	1	2	1	1	0	1	1	1	0	2	2	3	1	2	1	1	1	1	0	1	0	3	2	2	2	1	2	3
84	2	2	1	2	1	2	1	2021	0	0	1	0	0	2	2	2	1	0	2	1	1	0	0	0	1	0	2	2	2	1	2	1	1	0	1	0	0	0	2	1	2	2	1	2	2
85	2	3	2	3	1	4	1	2018	0	1	1	0	0	3	3	2	0	0	1	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	1	1	1	1	1	3	1	2
86	2	2	2	4	1	1	1	2020	1	0	0	0	0	2	1	1	0	0	1	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	1	1	1	1	1	3	1	2
87	1	2	3	4	1	1	0	2021	0	0	1	0	0	2	1	1	0	0	1	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	1	1	1	1	1	3	1	2
88	2	3	3	3	1	2	1	2021	1	0	0	0	0	2	1	3	1	1	2	0	0	0	0	0	1	0	3	2	2	1	4	1	0	0	0	1	0	0	2	1	1	2	1	3	3
89	1	1	4	4	1	1	0	2021	0	0	0	1	0	2	1	1	0	0	1	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	1	0	1	1	1	1	3	1	1
90	1	2	2	3	1	2	1	2019	0	0	0	0	1	3	2	4	1	0	4	0	0	0	1	0	0	0	4	3	2	1	4	1	0	1	1	0	0	0	3	1	2	3	1	3	4
91	1	3	3	3	2	2	1	2020	1	1	1	0	0	4	3	4	1	1	4	0	0	1	0	1	0	0	4	4	4	1	4	1	1	0	0	1	0	0	4	4	4	3	1	3	4
92	1	4	3	4	3	1	1	2018	0	1	1	0	0	3	3	2	1	1	3	1	1	0	0	1	1	0	2	3	3	0	3	1	1	1	0	0	1	0	3	2	2	3	2	3	3
93	2	2	2	3	1	2	1	2022	0	1	0	0	0	2	2	1	1	0	2	1	1	0	0	1	0	0	2	2	2	1	1	1	1	0	1	0	1	0	2	1	2	3	2	2	2
94	1	2	3	3	1	1	0	2021	0	0	0	1	0	2	2	3	1	1	3	0	1	0	0	0	0	0	3	2	2	1	3	1	0	1	0	0	1	0	2	1	1	2	1	2	3
95	1	1	3	4	4	1	0	2022	0	1	1	0	0	3	2	4	1	1	4	0	0	0	1	1	0	0	3	3	3	1	4	1	0	1	1	0	0	0	3	1	2	3	1	3	4
96	1	3	2	3	4	2	1	2021	1	1	1	0	0	4	3	4	1	1	4	0	0	1	0	0	0	0	3	3	3	1	4	1	0	0	1	0	0	0	3	2	2	3	1	3	3
97	2	1	1	2	1	2	0	2018	0	1	1	0	0	2	2	3	1	1	3	1	0	0	0	0	0	0	3	2	3	1	4	1	1	1	0	0	0	0	2	1	2	3	1	3	3
98	1	2	4	4	1	3	1	2022	0	0	1	0	0	2	1	2	1	1	3	0	1	0	1	0	1	0	2	3	2	1	3	1	0	1	1	0	1	0	3	1	3	3	2	3	3
99	2	3	2	2	1	2	1	2021	1	0	0	0	0	2	2	3	1	1	3	1	0	0	0	0	0	0	3	3	2	1	3	1	0	1	1	0	0	0	2	1	2	3	1	3	3
100	2	2	2	2	1	2	1	2020	1	0	0	0	0	2	1	3	1	1	3	1	0	0	0	0	0	0	2	2	1	0	1	1	1	1	0	0	0	0	3	2	2	3	3	3	3
101	1	2	3	4	1	2	0	2020	0	1	1	0	0	3	2	2	1	1	2	0	1	0	1	1	0	0	2	2	2	1	2	1	1	0	1	1	0	0	2	1	2	2	2	3	3
102	2	1	3	3	1	1	1	2023	0	0	1	0	0	2	1	2	1	0	3	1	1	0	1	1	0	0	2	2	2	1	2	1	1	0	1	0	1	0	3	1	2	2	2	3	3
103	1	3	3	3	1	2	1	2020	0	1	1	0	0	3	2	3	1	1	3	1	0	0	0	0	0	0	3	3	2	1	4	1	1	1	0	0	0	0	3	2	2	3	1	3	3
104	1	1	2	3	1	1	0	2021	0	0	0	1	0	2	1	3	1	1	2	0	0	0	0	0	1	0	2	2	2	1	2	1	0	0	0	0	1	0	2	1	1	2	1	2	2
105	1	4	2	2	2	2	1	2022	0	1	1	0	0	4	3	4	1	1	4	0	0	0	0	1	0	0	3	4	4	1	4	1	1	1	0	0	0	0	4	4	4	3	1	3	4
106	2	1	3	3	1	2	1	2020	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1
107	1	3	3	3	1	2	1	2021	0	1	1	0	0	3	2	3	1	1	3	0	0	0	0	0	1	0	3	4	3	1	4	1	1	0	0	0	0	0	3	2	2	3	1	3	3
108	1	3	2	2	1	2	1	2019	1	1	0	0	0	3	2	4	1	1	4	0	0	0	1	0	0	0	3	4	3	1	4	1	0	0	0	1	0	0	3	1	2	3	1	3	3
109	1	2	3	3	1	2	1	2021	0	1	1	0	0	2	1	3	1	1	3	1	0	0	0	0	0	0	3	3	2	1	4	1	0	0	1	0	0	0	3	1	2	3	2	3	3
110	1	3	4	4	1	3	1	2019	0	1	1	0	0	4	3	3	1	1	3	1	0	0	0	0	0	0	2	2	1	1	4	1	0	0	1	0	0	0	3	1	2	3	2	3	4
111	2	4	3	2	2	4	1	2021	0	1	1	0	0	4	3	4	1	1	4	0	0	0	0	1	0	0	4	4	4	1	4	1	1	0	0	0	0	0	4	4	4	3	2	3	4
112	1	3	3	3	1	2	1	2021	0	1	1	0	0	3	3	4	1	1	4	1	0	0	0	0	0	0	3	3	3	1	4	1	0	1	1	0	0	0	3	1	3	3	1	3	4
113	1	4	3	2	3	2	1	2018	1	1	0	0	0	3	2	4	1	1	4	0	0	0	0	1	0	0	4	4	4	1	4	1	0	1	0	0	0	0	4	3	3	3	1	3	4
114	2	1	3	4	4	1	1	2021	0	0	0	1	0	1	1	1	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	2
115	1	2	2	3	1	2	1	2019	0	1	1	0	0	2	1	3	1	0	3	0	0	0	1	0	0	0	3	3	2	1	3	1	1	0	0	0	0	0	3	2	3	3	1	3	3
116	1	3	3	2	1	3	1	2021	0	1	1	0	0	2	2	3	1	1	3	0	1	0	0	0	0	0	3	2	3	1	3	1	0	0	1	0	0	0	3	1	2	3	1	3	3
117	2	4	1	1	2	2	1	2023	1	0	0	0	0	2	1	4	1	1	4	0	0	0	1	0	0	0	4	4	4	1	4	1	1	1	0	0	0	0	4	3	3	3	1	3	4
118	1	4	2	2	2	2	1	2023	1	0	0	0	0	2	1	4	1	1	4	0	0	0	1	0	0	0	4	4	4	1	4	1	1	1	0	0	0	0	4	3	3	3	1	3	4
119	1	4	2	2	3	2	1	2022	1	1	0	0	0	3	3	4	1	1	4	0	0	0	0	1	0	0	3	3	3	1	3	1	0	1	0	0	0	0	3	3	3	3	1	3	3
120	2	4	4	4	3	3	1	2018	1	1	1	0	0	2	3	4	1	1	4	0	0	0	1	0	0	0	4	3	3	1	3	1	0	0	0	1	0	0	3	3	3	3	2	3	3
121	1	4	3	3	3	2	1	2021	0	1	1	0	0	4	3	4	1	1	4	0	0	0	0	1	0	0	4	4	4	1	4	1	1	0	0	0	0	0	4	3	3	3	1	3	4
122	1	3	3	4	1	2	1	2022	0	1	1	0	0	3	2	3	1	1	3	0	0	0	1	0	0	0	3	3	2	1	3	1	0	0	1	1	0	0	3	2	2	3	1	3	3
123	1	3	2	2	1	2	1	2019	0	1	1	0	0	2	2	2	1	1	3	0	0	0	0	0	1	0	3	3	2	1	3	1	0	1	1	0	0	0	3	1	2	3	1	3	3
124	1	4	3	3	2	2	1	2021	1	1	0	0	0	3	2	4	1	1	4	0	0	0	1	0	0	0	3	3	2	1	3	1	1	0	0	0	0	0	3	2	2	3	1	3	4
125	1	4	3	3	3	4	0	2021	0	1	1	0	0	3	3	3	1	1	3	1	0	0	0	0	0	0	3	3	2	1	3	1	0	1	0	0	0	0	3	2	3	3	1	3	4
126	1	4	2	2	3	4	1	2021	0	1	1	0	0	2	2	3	1	1	3	1	0	0	0	0	0	0	3	4	4	1	4	1	0	1	0	0	0	0	3	2	2	3	1	3	3
127	2	4	1	1	4	2	1	2022	1	0	0	0	0	2	2	3	1	1	3	0	0	0	0	1	0	0	3	3	3	1	3	1	0	1	0	0	0	0	3	3	3	3	1	3	4
128	1	3	3	3	1	3	1	2021	0	1	1	0	0	3	2	4	1	1	3	1	0	0	0	0	0	0	3	3	3	1	4	1	0	1	1	0	0	0	2	1	1	3	1	3	4
129	1	3	3	4	1	2	1	2022	1	0	0	0	0	2	1	4	1	1	3	0	0	0	1	0	0	0	4	4	3	1	4	1	1	0	1	0	0	0	3	2	2	3	1	3	3
130	1	4	3	3	3	2	1	2022	1	1	0	0	0	4	2	4	1	0	4	0	0	0	1	0	0	0	3	3	3	1	4	1	1	1	0	0	0	0	2	1	2	3	1	3	3
131	1	2	3	3	1	2	1	2020	0	1	1	0	0	1	2	1	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1
132	2	2	2	4	1	1	0	2019	0	0	0	0	1	2	2	2	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	2
133	1	2	2	4	1	1	0	2020	0	0	0	0	1	1	1	2	1	0	1	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	1
134	1	3	4	3	1	2	0	2020	0	1	1	0	0	2	3	3	1	1	3	0	0	0	1	0	0	0	3	3	3	1	4	1	1	1	0	0	0	0	3	1	2	3	1	3	3
135	2	3	1	2	2	2	1	2021	0	1	1	0	0	4	3	4	1	1	4	1	0	0	0	1	0	0	4	4	4	1	4	1	1	1	0	0	0	0	4	4	4	3	2	3	4
136	1	4	1	2	3	4	0	2021	1	1	0	0	0	2	1	3	1	0	3	0	0	0	1	0	0	0	3	3	2	1	3	1	1	1	0	0	0	0	3	3	3	3	2	3	3
137	2	4	1	1	2	2	1	2022	0	1	1	0	0	4	3	4	1	1	4	0	0	0	1	1	0	0	4	4	4	1	4	1	1	1	0	0	0	0	4	3	3	3	2	3	4
138	1	3	2	3	1	3	1	2021	0	1	1	0	0	2	2	2	1	0	2	0	0	0	0	0	0	1	1	1	1	1	2	0	0	0	0	0	0	1	2	1	1	1	1	1	2
139	2	3	2	2	1	4	1	2022	1	1	0	0	0	3	3	3	1	1	3	0	0	0	0	0	1	0	3	3	2	1	3	1	1	0	0	0	0	0	3	1	2	3	1	3	3
140	1	3	1	2	2	2	0	2020	0	1	1	0	0	2	3	2	1	0	2	0	0	0	0	1	1	0	2	2	2	1	2	1	0	1	0	0	0	0	2	1	2	3	1	2	2
141	2	2	2	3	1	2	1	2019	0	1	1	0	0	3	3	2	1	0	2	0	1	0	0	1	0	0	2	2	2	1	2	1	0	0	1	0	0	0	3	1	2	3	1	1	2
142	1	4	4	4	3	4	1	2019	0	1	1	0	0	3	2	2	1	1	3	1	0	0	0	1	0	0	2	3	3	1	3	1	1	1	0	0	0	0	4	2	2	3	1	3	3
143	2	4	3	3	2	2	1	2020	0	0	1	0	0	2	3	2	1	1	2	1	0	0	0	1	0	0	3	3	3	1	2	1	0	0	1	0	0	0	3	1	2	3	1	2	2
144	1	3	1	3	1	3	1	2021	1	0	0	0	0	2	1	2	1	0	2	0	0	0	0	0	0	1	1	1	1	1	2	0	0	1	0	0	0	0	2	1	1	1	1	1	2
145	1	3	2	3	2	2	1	2021	0	0	1	0	0	2	2	2	1	1	3	0	0	0	1	1	0	0	3	3	3	1	3	1	1	1	0	0	0	0	3	1	2	3	1	3	4
146	2	2	4	4	1	3	1	2022	0	1	0	0	0	2	1	3	1	1	4	1	0	1	0	0	0	0	3	4	3	0	3	1	1	1	1	0	0	0	4	2	3	3	3	3	4
147	1	2	3	3	1	2	1	2021	1	0	0	0	0	2	2	2	1	1	2	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	2
148	2	2	1	2	1	3	1	2022	1	0	0	0	0	2	3	3	1	1	3	0	0	0	0	0	1	0	3	3	2	1	3	1	1	0	0	0	0	0	2	1	2	3	2	3	3
149	2	4	2	2	2	2	1	2022	0	1	1	0	0	4	3	4	1	1	4	0	0	0	0	1	0	0	4	4	4	1	4	1	1	1	0	0	0	0	4	4	4	3	1	3	4
150	2	3	3	2	1	2	0	2020	0	0	0	1	0	2	2	2	1	0	2	0	0	0	0	0	1	0	2	2	2	1	3	0	0	1	0	0	0	0	2	1	2	2	1	2	2
